"service_id","monday","tuesday","wednesday","thursday","friday","saturday","sunday","start_date","end_date"
17111,0,0,0,0,0,0,0,20220131,20221210
17112,0,0,0,0,0,0,0,20220131,20221210
17113,0,0,0,0,0,0,0,20220131,20221210
17114,0,0,0,0,0,0,0,20220131,20221210
17115,0,0,0,0,0,0,0,20220131,20221210
17116,0,0,0,0,0,0,0,20220131,20221210
17117,0,0,0,0,0,0,0,20220131,20221210
17118,0,0,0,0,0,0,0,20220131,20221210
17119,0,0,0,0,0,0,0,20220131,20221210
17120,0,0,0,0,0,0,0,20220131,20221210
17121,0,0,0,0,0,0,0,20220131,20221210
17122,0,0,0,0,0,0,0,20220131,20221210
17123,0,0,0,0,0,0,0,20220131,20221210
17124,0,0,0,0,0,0,0,20220131,20221210
17125,0,0,0,0,0,0,0,20220131,20221210
17126,0,0,0,0,0,0,0,20220131,20221210
17127,0,0,0,0,0,0,0,20220131,20221210
17128,0,0,0,0,0,0,0,20220131,20221210
17129,0,0,0,0,0,0,0,20220131,20221210
17130,0,0,0,0,0,0,0,20220131,20221210
17131,0,0,0,0,0,0,0,20220131,20221210
17132,0,0,0,0,0,0,0,20220131,20221210
17133,0,0,0,0,0,0,0,20220131,20221210
17134,0,0,0,0,0,0,0,20220131,20221210
17135,0,0,0,0,0,0,0,20220131,20221210
17136,0,0,0,0,0,0,0,20220131,20221210
17137,0,0,0,0,0,0,0,20220131,20221210
17138,0,0,0,0,0,0,0,20220131,20221210
17139,0,0,0,0,0,0,0,20220131,20221210
17140,0,0,0,0,0,0,0,20220131,20221210
17141,0,0,0,0,0,0,0,20220131,20221210
17142,0,0,0,0,0,0,0,20220131,20221210
17143,0,0,0,0,0,0,0,20220131,20221210
17144,0,0,0,0,0,0,0,20220131,20221210
17145,0,0,0,0,0,0,0,20220131,20221210
17146,0,0,0,0,0,0,0,20220131,20221210
17147,0,0,0,0,0,0,0,20220131,20221210
17148,0,0,0,0,0,0,0,20220131,20221210
17149,0,0,0,0,0,0,0,20220131,20221210
17150,0,0,0,0,0,0,0,20220131,20221210
17151,0,0,0,0,0,0,0,20220131,20221210
17152,0,0,0,0,0,0,0,20220131,20221210
17153,0,0,0,0,0,0,0,20220131,20221210
17154,0,0,0,0,0,0,0,20220131,20221210
17155,0,0,0,0,0,0,0,20220131,20221210
17156,0,0,0,0,0,0,0,20220131,20221210
17157,0,0,0,0,0,0,0,20220131,20221210
17158,0,0,0,0,0,0,0,20220131,20221210
17159,0,0,0,0,0,0,0,20220131,20221210
17160,0,0,0,0,0,0,0,20220131,20221210
17161,0,0,0,0,0,0,0,20220131,20221210
17162,0,0,0,0,0,0,0,20220131,20221210
17163,0,0,0,0,0,0,0,20220131,20221210
17164,0,0,0,0,0,0,0,20220131,20221210
17165,0,0,0,0,0,0,0,20220131,20221210
17166,0,0,0,0,0,0,0,20220131,20221210
17167,0,0,0,0,0,0,0,20220131,20221210
17168,0,0,0,0,0,0,0,20220131,20221210
17169,0,0,0,0,0,0,0,20220131,20221210
17170,0,0,0,0,0,0,0,20220131,20221210
17171,0,0,0,0,0,0,0,20220131,20221210
17172,0,0,0,0,0,0,0,20220131,20221210
17173,0,0,0,0,0,0,0,20220131,20221210
17174,0,0,0,0,0,0,0,20220131,20221210
17175,0,0,0,0,0,0,0,20220131,20221210
17176,0,0,0,0,0,0,0,20220131,20221210
17177,0,0,0,0,0,0,0,20220131,20221210
17178,0,0,0,0,0,0,0,20220131,20221210
17179,0,0,0,0,0,0,0,20220131,20221210
17180,0,0,0,0,0,0,1,20220131,20221210
17181,0,0,0,0,0,1,1,20220131,20221210
17182,1,1,1,1,1,0,0,20220131,20221210
17183,1,1,1,1,1,0,0,20220131,20221210
17184,1,1,1,1,1,1,0,20220131,20221210
17185,0,0,0,0,0,1,0,20220131,20221210
17186,0,0,0,0,0,0,0,20220131,20221210
17187,0,0,0,0,0,0,0,20220131,20221210
17188,0,0,0,0,0,1,0,20220131,20221210
17189,0,0,0,0,0,0,0,20220131,20221210
17190,1,1,1,1,1,0,1,20220131,20221210
17191,0,0,0,0,0,0,0,20220131,20221210
17192,1,1,1,1,1,0,0,20220131,20221210
17193,0,0,0,0,0,1,0,20220131,20221210
17194,1,1,1,1,1,0,0,20220131,20221210
17195,1,0,1,0,1,0,0,20220131,20221210
17196,1,1,1,1,1,0,0,20220131,20221210
17197,1,1,1,1,1,0,0,20220131,20221210
17198,0,0,0,0,0,0,0,20220131,20221210
17199,0,0,0,0,0,0,0,20220131,20221210
17200,0,0,0,0,0,0,0,20220131,20221210
17201,0,0,0,0,0,0,0,20220131,20221210
17202,0,1,0,1,0,0,0,20220131,20221210
17203,1,1,1,1,0,0,0,20220131,20221210
17204,0,0,0,0,1,0,0,20220131,20221210
17205,1,0,1,0,1,0,0,20220131,20221210
17206,0,0,0,0,0,0,1,20220131,20221210
17207,1,1,1,1,0,0,0,20220131,20221210
17208,0,0,0,0,0,0,0,20220131,20221210
17209,0,1,0,1,1,0,0,20220131,20221210
17210,0,1,1,0,1,0,0,20220131,20221210
17211,1,1,1,1,1,0,0,20220131,20221210
17212,1,0,1,1,0,0,0,20220131,20221210
17213,1,0,1,1,1,0,0,20220131,20221210
17214,1,1,1,1,0,0,0,20220131,20221210
17215,0,0,0,0,1,0,0,20220131,20221210
17216,1,1,1,1,1,0,0,20220131,20221210
17217,0,0,0,0,0,0,1,20220131,20221210
17218,1,1,1,1,1,1,1,20220131,20221210
17219,1,1,1,1,1,0,0,20220131,20221210
17220,1,1,1,1,1,1,0,20220131,20221210
17221,0,0,0,0,0,1,1,20220131,20221210
17222,0,0,0,0,0,1,1,20220131,20221210
17223,1,1,1,1,0,1,0,20220131,20221210
17224,0,0,1,0,1,0,0,20220131,20221210
17225,0,1,0,1,0,0,0,20220131,20221210
17226,0,0,0,0,0,0,0,20220131,20221210
17227,0,0,0,0,0,1,0,20220131,20221210
17228,1,1,1,1,1,0,0,20220131,20221210
17229,1,1,1,1,1,1,0,20220131,20221210
17230,0,0,0,0,0,1,0,20220131,20221210
17231,0,0,0,0,0,0,1,20220131,20221210
17232,1,0,1,1,0,1,0,20220131,20221210
17233,1,1,1,0,0,1,0,20220131,20221210
17234,0,1,0,0,1,0,0,20220131,20221210
17235,1,1,1,1,1,0,0,20220131,20221210
17236,1,1,1,1,1,0,0,20220131,20221210
17237,0,0,0,0,0,0,1,20220131,20221210
17238,0,0,0,0,0,1,0,20220131,20221210
17239,1,1,1,1,1,1,0,20220131,20221210
17240,1,1,1,1,1,0,1,20220131,20221210
17241,0,0,0,0,0,1,1,20220131,20221210
17242,0,0,0,1,0,0,0,20220131,20221210
17243,0,1,0,0,1,0,0,20220131,20221210
17244,1,0,1,1,0,0,0,20220131,20221210
17245,0,0,0,0,0,0,0,20220131,20221210
17246,1,1,1,1,0,0,0,20220131,20221210
17247,0,0,0,0,0,1,0,20220131,20221210
17248,0,0,0,0,0,0,0,20220131,20221210
17249,0,0,0,0,0,0,0,20220131,20221210
17250,0,0,0,0,0,0,0,20220131,20221210
17251,0,0,0,0,0,0,0,20220131,20221210
17252,0,0,0,0,0,0,0,20220131,20221210
17253,0,0,0,0,0,0,0,20220131,20221210
17254,0,0,0,0,0,0,1,20220131,20221210
17255,0,0,0,0,0,0,0,20220131,20221210
17256,0,0,0,0,1,0,0,20220131,20221210
17257,0,1,0,0,0,0,0,20220131,20221210
17258,1,0,1,1,1,0,0,20220131,20221210
17259,0,0,0,0,0,0,1,20220131,20221210
17260,0,0,0,0,0,0,0,20220131,20221210
17261,0,0,0,0,0,1,0,20220131,20221210
17262,0,0,0,0,0,0,0,20220131,20221210
17263,0,0,0,0,0,0,0,20220131,20221210
17264,1,1,1,1,1,0,0,20220131,20221210
17265,0,0,0,0,0,0,0,20220131,20221210
17266,0,0,0,0,0,0,0,20220131,20221210
17267,0,0,0,0,0,0,0,20220131,20221210
17268,0,0,0,0,0,0,0,20220131,20221210
17269,0,0,0,0,0,0,0,20220131,20221210
17270,1,1,1,1,1,0,0,20220131,20221210
17271,1,1,1,1,1,0,0,20220131,20221210
17272,1,1,1,1,1,0,0,20220131,20221210
17273,0,0,0,0,0,1,1,20220131,20221210
17274,0,0,0,0,0,1,1,20220131,20221210
17275,1,1,1,1,1,1,1,20220131,20221210
17276,0,0,0,0,0,0,0,20220131,20221210
17277,1,1,1,1,1,0,1,20220131,20221210
17278,0,0,0,0,0,0,0,20220131,20221210
17279,1,1,1,1,0,0,0,20220131,20221210
17280,0,0,0,0,0,0,0,20220131,20221210
17281,0,0,0,0,0,0,1,20220131,20221210
17282,1,1,1,1,1,1,0,20220131,20221210
17283,0,0,0,0,0,0,0,20220131,20221210
17284,0,0,0,0,0,0,0,20220131,20221210
17285,0,0,0,0,0,0,0,20220131,20221210
17286,0,0,0,0,0,0,0,20220131,20221210
17287,0,0,0,0,0,0,0,20220131,20221210
17288,0,0,0,0,0,0,0,20220131,20221210
17289,0,0,0,0,0,0,0,20220131,20221210
17290,0,0,0,0,0,0,0,20220131,20221210
17291,0,0,0,0,0,0,0,20220131,20221210
17292,0,0,0,0,0,0,0,20220131,20221210
17293,0,0,0,0,0,0,0,20220131,20221210
17294,0,0,0,0,0,0,0,20220131,20221210
17295,0,0,0,0,0,0,0,20220131,20221210
17296,0,0,0,0,0,0,0,20220131,20221210
17297,0,0,0,0,0,0,0,20220131,20221210
17298,0,0,0,0,0,0,0,20220131,20221210
17299,0,0,0,0,0,0,0,20220131,20221210
17300,0,0,0,0,0,0,0,20220131,20221210
17301,0,0,0,0,0,0,0,20220131,20221210
17302,0,0,0,0,0,0,0,20220131,20221210
17303,0,0,0,0,0,0,0,20220131,20221210
17304,1,1,1,1,1,0,0,20220131,20221210
17305,1,1,1,1,0,0,0,20220131,20221210
17306,0,0,0,0,0,1,0,20220131,20221210
17307,0,0,0,0,0,0,0,20220131,20221210
17308,0,0,0,0,0,0,0,20220131,20221210
17309,0,0,0,0,0,0,0,20220131,20221210
17310,0,0,0,0,1,1,1,20220131,20221210
17311,0,0,0,0,0,0,0,20220131,20221210
17312,0,0,0,0,0,0,0,20220131,20221210
17313,0,1,0,1,0,0,0,20220131,20221210
17314,0,0,0,0,0,1,0,20220131,20221210
17315,0,0,0,0,0,0,1,20220131,20221210
17316,1,1,1,1,1,0,0,20220131,20221210
17317,1,1,1,1,1,1,0,20220131,20221210
17318,0,1,1,0,0,0,0,20220131,20221210
17319,1,1,1,1,1,0,0,20220131,20221210
17320,1,1,1,1,1,1,0,20220131,20221210
17321,1,1,1,1,0,0,0,20220131,20221210
17322,1,1,1,1,1,1,0,20220131,20221210
17323,0,0,0,0,1,0,0,20220131,20221210
17324,1,0,0,1,1,0,0,20220131,20221210
17325,1,1,0,1,1,1,0,20220131,20221210
17326,0,0,1,0,0,0,0,20220131,20221210
17327,0,0,0,1,0,0,0,20220131,20221210
17328,0,0,0,0,0,1,0,20220131,20221210
17329,0,0,0,0,0,0,0,20220131,20221210
17330,0,0,0,0,0,1,0,20220131,20221210
17331,1,0,1,1,1,0,0,20220131,20221210
17332,1,1,0,1,0,0,0,20220131,20221210
17333,1,1,1,1,1,1,0,20220131,20221210
17334,1,1,1,0,1,0,0,20220131,20221210
17335,1,1,1,0,1,1,0,20220131,20221210
17336,1,1,1,0,1,1,1,20220131,20221210
17337,0,0,0,0,0,1,0,20220131,20221210
17338,1,1,1,1,1,1,1,20220131,20221210
17339,0,0,0,0,1,1,0,20220131,20221210
17340,1,1,1,1,1,0,0,20220131,20221210
17341,1,1,1,1,1,1,1,20220131,20221210
17342,0,0,0,0,0,0,0,20220131,20221210
17343,0,0,0,0,0,0,0,20220131,20221210
17344,0,0,0,0,0,0,0,20220131,20221210
17345,0,0,0,0,0,0,0,20220131,20221210
17346,0,0,0,0,0,0,0,20220131,20221210
17347,0,0,0,0,0,0,0,20220131,20221210
17348,0,0,0,0,0,0,0,20220131,20221210
17349,0,0,0,0,0,0,0,20220131,20221210
17350,1,1,1,1,1,0,0,20220131,20221210
17351,1,1,1,1,1,0,0,20220131,20221210
17352,1,1,1,1,1,0,0,20220131,20221210
17353,0,0,0,0,0,0,0,20220131,20221210
17354,0,0,0,0,0,0,0,20220131,20221210
17355,1,1,1,1,1,0,0,20220131,20221210
17356,0,0,0,0,1,1,0,20220131,20221210
17357,0,0,0,0,0,0,0,20220131,20221210
17358,0,0,0,0,0,0,0,20220131,20221210
17359,0,0,0,0,0,0,0,20220131,20221210
17360,0,0,0,0,0,0,0,20220131,20221210
17361,0,0,0,0,1,0,0,20220131,20221210
17362,1,1,1,1,0,0,0,20220131,20221210
17363,0,0,0,0,1,0,0,20220131,20221210
17364,0,0,0,0,0,1,0,20220131,20221210
17365,0,0,0,0,0,0,1,20220131,20221210
17366,0,0,0,0,0,1,0,20220131,20221210
17367,0,0,0,0,0,1,1,20220131,20221210
17368,1,1,1,1,1,1,0,20220131,20221210
17369,1,1,1,1,1,0,1,20220131,20221210
17370,0,0,0,0,0,0,0,20220131,20221210
17371,0,0,0,0,0,0,0,20220131,20221210
17372,0,0,0,0,0,0,0,20220131,20221210
17373,0,0,0,0,0,0,0,20220131,20221210
17374,0,0,0,0,0,0,0,20220131,20221210
17375,0,0,0,0,0,0,1,20220131,20221210
17376,0,0,0,0,1,0,0,20220131,20221210
17377,1,1,1,1,1,0,0,20220131,20221210
17378,1,1,1,1,0,0,0,20220131,20221210
17379,0,0,0,0,1,0,0,20220131,20221210
17380,1,1,1,1,1,0,0,20220131,20221210
17381,1,1,1,1,0,0,0,20220131,20221210
17382,0,0,0,0,0,0,0,20220131,20221210
17383,0,0,0,0,1,0,0,20220131,20221210
17384,0,0,0,0,0,0,0,20220131,20221210
17385,0,0,0,0,0,0,0,20220131,20221210
17386,1,1,1,1,1,0,0,20220131,20221210
17387,1,1,1,1,0,1,1,20220131,20221210
17388,1,1,1,1,0,0,0,20220131,20221210
17389,0,0,0,0,0,0,1,20220131,20221210
17390,1,1,1,1,0,0,0,20220131,20221210
17391,1,1,1,1,0,0,0,20220131,20221210
17392,0,0,0,0,0,0,1,20220131,20221210
17393,0,0,0,0,1,0,0,20220131,20221210
17394,0,0,1,0,1,0,0,20220131,20221210
17395,0,0,1,0,0,0,0,20220131,20221210
17396,1,1,1,1,0,0,0,20220131,20221210
17397,0,0,0,0,0,0,0,20220131,20221210
17398,0,0,1,0,1,0,0,20220131,20221210
17399,0,0,0,0,1,0,0,20220131,20221210
17400,0,0,0,0,0,0,1,20220131,20221210
17401,1,1,1,1,1,0,0,20220131,20221210
17402,0,0,0,0,0,1,1,20220131,20221210
17403,0,0,0,0,0,1,0,20220131,20221210
17404,1,1,1,1,1,1,0,20220131,20221210
17405,0,0,0,0,0,0,0,20220131,20221210
17406,1,1,1,1,1,0,1,20220131,20221210
17407,1,1,1,1,1,1,1,20220131,20221210
17408,0,0,0,0,0,0,0,20220131,20221210
17409,0,0,0,0,0,1,0,20220131,20221210
17410,1,1,1,1,1,0,0,20220131,20221210
17411,1,1,1,1,1,1,0,20220131,20221210
17412,0,0,0,0,0,0,0,20220131,20221210
17413,0,0,0,0,0,0,0,20220131,20221210
17414,0,0,0,0,0,0,0,20220131,20221210
17415,0,0,0,0,0,0,0,20220131,20221210
17416,0,0,0,1,0,0,0,20220131,20221210
17417,0,0,0,0,0,0,0,20220131,20221210
17418,1,1,1,0,1,0,0,20220131,20221210
17419,1,1,1,1,0,0,0,20220131,20221210
17420,1,1,1,1,1,1,1,20220131,20221210
17421,0,0,0,0,0,0,0,20220131,20221210
17422,0,0,0,0,0,0,0,20220131,20221210
17423,0,0,0,0,1,1,0,20220131,20221210
17424,1,1,1,1,0,1,0,20220131,20221210
17425,1,1,1,1,0,1,1,20220131,20221210
17426,1,1,1,1,0,0,1,20220131,20221210
17427,1,1,1,1,1,1,0,20220131,20221210
17428,0,1,1,0,0,0,0,20220131,20221210
17429,1,1,1,1,1,1,0,20220131,20221210
17430,0,1,1,0,0,0,0,20220131,20221210
17431,0,0,0,0,0,0,0,20220131,20221210
17432,0,0,0,0,0,0,0,20220131,20221210
17433,0,0,1,0,0,0,0,20220131,20221210
17434,0,0,0,0,0,0,0,20220131,20221210
17435,0,0,0,0,0,0,0,20220131,20221210
17436,0,0,0,0,0,0,1,20220131,20221210
17437,0,0,0,0,0,1,1,20220131,20221210
17438,0,0,0,0,1,0,0,20220131,20221210
17439,0,0,0,0,0,0,0,20220131,20221210
17440,1,1,1,1,0,1,1,20220131,20221210
17441,1,1,1,1,0,0,0,20220131,20221210
17442,1,1,1,1,1,0,0,20220131,20221210
17443,1,1,1,1,0,1,1,20220131,20221210
17444,0,0,0,0,0,0,0,20220131,20221210
17445,0,0,0,0,0,0,0,20220131,20221210
17446,0,0,0,0,0,0,0,20220131,20221210
17447,0,0,0,0,0,0,0,20220131,20221210
17448,1,1,1,1,1,0,0,20220131,20221210
17449,0,0,0,0,0,1,0,20220131,20221210
17450,0,0,0,0,0,0,0,20220131,20221210
17451,0,0,0,0,0,0,0,20220131,20221210
17452,0,0,0,0,0,0,0,20220131,20221210
17453,0,0,0,0,0,1,0,20220131,20221210
17454,0,0,0,0,0,0,0,20220131,20221210
17455,0,0,0,0,0,1,0,20220131,20221210
17456,1,0,0,1,1,0,0,20220131,20221210
17457,0,0,0,0,0,0,0,20220131,20221210
17458,0,0,0,0,0,0,0,20220131,20221210
17459,0,0,0,0,0,0,0,20220131,20221210
17460,1,1,1,1,1,1,1,20220131,20221210
17461,0,0,0,0,0,0,0,20220131,20221210
17462,1,1,1,1,1,1,1,20220131,20221210
17463,0,0,0,0,0,0,1,20220131,20221210
17464,1,1,1,1,1,0,0,20220131,20221210
17465,1,1,0,0,1,0,0,20220131,20221210
17466,1,1,1,1,1,1,1,20220131,20221210
17467,1,1,1,1,1,1,0,20220131,20221210
17468,0,0,0,0,0,0,1,20220131,20221210
17469,1,1,1,1,1,1,0,20220131,20221210
17470,0,0,0,0,0,1,0,20220131,20221210
17471,0,0,0,0,0,0,0,20220131,20221210
17472,1,1,1,1,1,1,0,20220131,20221210
17473,0,0,0,0,0,0,0,20220131,20221210
17474,1,1,1,1,1,0,0,20220131,20221210
17475,0,0,0,0,0,1,0,20220131,20221210
17476,1,1,1,1,1,0,0,20220131,20221210
17477,1,1,1,1,1,1,1,20220131,20221210
17478,1,1,1,1,1,0,1,20220131,20221210
17479,1,1,1,1,1,0,1,20220131,20221210
17480,0,0,0,0,0,0,1,20220131,20221210
17481,0,0,0,0,0,1,1,20220131,20221210
17482,0,0,0,0,0,1,0,20220131,20221210
17483,1,1,1,1,1,0,0,20220131,20221210
17484,1,0,1,1,0,0,0,20220131,20221210
17485,0,0,0,0,0,1,1,20220131,20221210
17486,0,0,0,0,1,1,0,20220131,20221210
17487,1,1,1,1,1,1,1,20220131,20221210
17488,1,1,1,1,1,0,1,20220131,20221210
17489,0,1,0,1,0,0,1,20220131,20221210
17490,0,1,0,0,0,0,0,20220131,20221210
17491,1,1,1,0,1,0,0,20220131,20221210
17492,1,1,1,0,1,0,0,20220131,20221210
17493,0,1,1,0,0,0,0,20220131,20221210
17494,0,0,0,0,0,1,1,20220131,20221210
17495,1,0,1,0,1,0,0,20220131,20221210
17496,1,0,0,1,1,0,0,20220131,20221210
17497,0,0,0,0,0,0,0,20220131,20221210
17498,0,0,0,0,0,0,0,20220131,20221210
17499,0,0,0,0,0,0,0,20220131,20221210
17500,1,0,1,0,0,0,0,20220131,20221210
17501,0,1,0,0,0,0,0,20220131,20221210
17502,1,1,1,1,1,1,1,20220131,20221210
17503,1,1,1,1,1,0,1,20220131,20221210
17504,0,0,0,0,0,0,1,20220131,20221210
17505,1,1,1,1,1,0,1,20220131,20221210
17506,0,0,0,0,0,1,1,20220131,20221210
17507,0,0,0,0,0,1,0,20220131,20221210
17508,0,0,0,0,0,1,0,20220131,20221210
17509,0,0,0,0,0,1,0,20220131,20221210
17510,1,1,1,1,1,1,0,20220131,20221210
17511,0,0,0,0,0,1,0,20220131,20221210
17512,1,1,1,1,1,1,1,20220131,20221210
17513,1,1,1,1,1,0,1,20220131,20221210
17514,0,0,0,0,0,1,0,20220131,20221210
17515,0,0,0,0,0,0,0,20220131,20221210
17516,0,0,0,0,0,0,0,20220131,20221210
17517,0,0,0,0,0,1,0,20220131,20221210
17518,0,0,0,0,0,0,0,20220131,20221210
17519,0,0,0,0,0,0,1,20220131,20221210
17520,0,0,0,0,0,0,0,20220131,20221210
17521,0,0,0,0,0,0,0,20220131,20221210
17522,0,0,0,0,0,0,0,20220131,20221210
17523,0,0,0,0,0,0,0,20220131,20221210
17524,1,1,1,1,1,1,1,20220131,20221210
17525,0,0,0,0,0,1,1,20220131,20221210
17526,0,0,0,0,1,1,0,20220131,20221210
17527,0,0,0,0,0,0,0,20220131,20221210
17528,0,0,0,0,0,0,0,20220131,20221210
17529,1,1,1,1,1,0,1,20220131,20221210
17530,0,0,0,0,0,0,0,20220131,20221210
17531,0,0,0,0,1,1,0,20220131,20221210
17532,0,0,0,0,0,0,0,20220131,20221210
17533,0,0,0,0,0,0,0,20220131,20221210
17534,0,0,0,0,0,0,0,20220131,20221210
17535,0,0,0,0,0,0,0,20220131,20221210
17536,0,0,0,0,0,0,0,20220131,20221210
17537,0,0,0,0,0,0,0,20220131,20221210
17538,0,0,0,0,0,0,0,20220131,20221210
17539,0,0,0,0,0,0,0,20220131,20221210
17540,0,0,0,0,0,0,0,20220131,20221210
17541,0,0,0,0,0,0,0,20220131,20221210
17542,0,0,0,0,0,0,0,20220131,20221210
17543,0,0,0,0,0,0,0,20220131,20221210
17544,0,0,0,0,0,0,0,20220131,20221210
17545,0,0,0,0,0,0,0,20220131,20221210
17546,0,0,0,0,0,0,0,20220131,20221210
17547,0,0,0,0,0,0,0,20220131,20221210
17548,0,0,0,0,0,0,0,20220131,20221210
17549,0,0,0,0,0,0,0,20220131,20221210
17550,0,0,0,0,0,0,0,20220131,20221210
17551,0,0,0,0,0,0,0,20220131,20221210
17552,0,0,0,0,0,0,0,20220131,20221210
17553,0,0,0,0,0,0,0,20220131,20221210
17554,0,0,0,0,0,0,0,20220131,20221210
17555,0,0,0,0,0,0,0,20220131,20221210
17556,0,0,0,0,0,0,0,20220131,20221210
17557,0,0,0,0,0,0,0,20220131,20221210
17558,0,0,0,0,0,0,0,20220131,20221210
17559,0,0,0,0,0,0,0,20220131,20221210
17560,0,0,0,0,0,0,0,20220131,20221210
17561,0,0,0,0,0,0,0,20220131,20221210
17562,1,1,1,1,1,0,1,20220131,20221210
17563,0,0,0,0,0,1,0,20220131,20221210
17564,1,1,1,1,1,1,0,20220131,20221210
17565,0,0,0,0,0,0,0,20220131,20221210
17566,0,0,0,0,0,0,0,20220131,20221210
17567,0,0,0,0,0,0,0,20220131,20221210
17568,0,0,0,0,0,0,0,20220131,20221210
17569,0,0,0,0,0,1,1,20220131,20221210
17570,0,0,0,0,1,1,1,20220131,20221210
17571,0,0,0,0,1,1,0,20220131,20221210
17572,0,0,0,0,0,0,0,20220131,20221210
17573,1,1,1,1,1,0,0,20220131,20221210
17574,1,1,1,1,1,1,1,20220131,20221210
17575,0,0,0,0,1,0,0,20220131,20221210
17576,0,0,0,0,0,0,0,20220131,20221210
17577,1,1,1,1,1,0,0,20220131,20221210
17578,1,1,1,1,0,0,0,20220131,20221210
17579,0,1,0,1,0,0,0,20220131,20221210
17580,0,0,0,0,0,1,0,20220131,20221210
17581,1,1,1,1,1,0,0,20220131,20221210
17582,1,1,1,1,0,0,0,20220131,20221210
17583,0,0,0,0,0,0,0,20220131,20221210
17584,0,0,0,0,0,0,0,20220131,20221210
17585,1,1,1,1,0,0,0,20220131,20221210
17586,0,0,0,0,1,0,0,20220131,20221210
17587,0,0,0,0,0,0,0,20220131,20221210
17588,0,0,0,0,0,0,0,20220131,20221210
17589,1,1,1,1,1,0,0,20220131,20221210
17590,0,0,0,0,0,1,1,20220131,20221210
17591,1,1,1,1,0,0,0,20220131,20221210
17592,0,0,0,0,0,1,1,20220131,20221210
17593,0,0,0,0,0,1,0,20220131,20221210
17594,0,0,0,0,0,0,0,20220131,20221210
17595,0,0,0,0,0,0,0,20220131,20221210
17596,0,0,0,0,0,0,0,20220131,20221210
17597,0,0,0,0,1,0,0,20220131,20221210
17598,1,1,1,1,0,0,0,20220131,20221210
17599,0,0,0,0,0,0,0,20220131,20221210
17600,0,0,0,0,0,0,0,20220131,20221210
17601,1,1,0,1,0,0,0,20220131,20221210
17602,1,1,1,1,1,0,0,20220131,20221210
17603,0,0,0,0,0,0,1,20220131,20221210
17604,1,1,1,1,1,1,0,20220131,20221210
17605,1,1,1,1,1,0,0,20220131,20221210
17606,0,0,0,0,0,1,1,20220131,20221210
17607,0,1,1,1,0,0,0,20220131,20221210
17608,0,1,1,1,0,0,0,20220131,20221210
17609,0,0,0,0,0,0,0,20220131,20221210
17610,0,1,0,1,0,0,0,20220131,20221210
17611,1,1,1,1,1,0,0,20220131,20221210
17612,0,0,0,0,0,0,0,20220131,20221210
17613,0,0,0,0,1,1,1,20220131,20221210
17614,1,1,1,1,1,0,0,20220131,20221210
17615,0,0,0,0,0,0,0,20220131,20221210
17616,0,0,0,0,0,0,0,20220131,20221210
17617,1,1,1,1,1,0,0,20220131,20221210
17618,1,1,1,1,0,0,0,20220131,20221210
17619,1,1,1,1,1,1,0,20220131,20221210
17620,1,1,1,1,1,0,1,20220131,20221210
17621,1,1,1,1,1,0,0,20220131,20221210
17622,0,0,0,0,0,0,0,20220131,20221210
17623,0,0,0,0,0,0,0,20220131,20221210
17624,0,0,0,0,0,0,0,20220131,20221210
17625,0,0,0,0,0,0,0,20220131,20221210
17626,0,0,0,0,0,0,0,20220131,20221210
17627,0,0,0,0,0,0,0,20220131,20221210
17628,0,0,0,0,0,0,0,20220131,20221210
17629,0,0,0,0,0,0,0,20220131,20221210
17630,0,0,0,0,0,0,0,20220131,20221210
17631,0,0,0,0,0,0,0,20220131,20221210
17632,0,0,0,0,0,0,0,20220131,20221210
17633,0,0,0,0,0,0,0,20220131,20221210
17634,0,0,0,0,0,0,0,20220131,20221210
17635,0,0,0,0,0,0,0,20220131,20221210
17636,0,0,0,0,0,0,0,20220131,20221210
17637,0,0,0,0,0,0,0,20220131,20221210
17638,0,0,0,0,0,0,0,20220131,20221210
17639,0,0,0,0,0,0,0,20220131,20221210
17640,0,0,0,0,0,0,0,20220131,20221210
17641,0,0,0,0,0,0,0,20220131,20221210
17642,0,0,0,0,0,0,0,20220131,20221210
17643,0,0,0,0,0,0,0,20220131,20221210
17644,0,0,0,0,0,0,0,20220131,20221210
17645,0,0,0,0,0,0,0,20220131,20221210
17646,0,0,0,0,0,0,0,20220131,20221210
17647,0,0,0,0,0,0,0,20220131,20221210
17648,0,0,0,0,0,0,0,20220131,20221210
17649,0,0,0,0,0,0,0,20220131,20221210
17650,0,0,0,0,0,0,0,20220131,20221210
17651,0,0,0,0,0,0,0,20220131,20221210
17652,0,0,0,0,0,0,0,20220131,20221210
17653,0,0,0,0,0,0,0,20220131,20221210
17654,0,0,0,0,0,0,0,20220131,20221210
17655,0,0,0,0,0,0,0,20220131,20221210
17656,0,0,0,0,0,0,0,20220131,20221210
17657,0,0,0,0,0,0,0,20220131,20221210
17658,0,0,0,0,0,0,0,20220131,20221210
17659,0,0,0,0,0,0,0,20220131,20221210
17660,0,0,0,0,0,0,0,20220131,20221210
17661,0,0,0,0,0,0,0,20220131,20221210
17662,0,0,0,0,0,0,0,20220131,20221210
17663,0,0,0,0,0,0,0,20220131,20221210
17664,0,0,0,0,0,0,0,20220131,20221210
17665,0,0,0,0,0,0,0,20220131,20221210
17666,0,0,0,0,0,0,0,20220131,20221210
17667,0,0,0,0,0,0,0,20220131,20221210
17668,0,0,0,0,0,0,0,20220131,20221210
